	model	dataset	scaler	actor_zscore	features_mode	feature_group	is_top	features_json	model_params_json	accuracy	f1	f1_macro	mcc	tp	tn	fp	fn	roc_auc	average_precision
2069	logistic_regression	ravdess	none	True	prefixes	acoustic	False	"{""mode"": ""prefixes"", ""prefixes"": [""mfcc_"", ""spec_"", ""zcr_"", ""spectral_contrast_"", ""chroma_""]}"	"{""C"": 0.1, ""class_weight"": {""0"": 1, ""1"": 4}, ""max_iter"": 2000, ""penalty"": ""l2"", ""random_state"": 42, ""solver"": ""liblinear""}"	0.72	0.83	0.55	0.25	201.0	15.0	5.0	79.0	0.78	0.98
2070	logistic_regression	ravdess	none	True	explicit	voice_quality	False	"{""columns"": [""jitter"", ""shimmer"", ""hnr""], ""mode"": ""explicit""}"	"{""C"": 0.1, ""class_weight"": {""0"": 1, ""1"": 4}, ""max_iter"": 2000, ""penalty"": ""l2"", ""random_state"": 42, ""solver"": ""liblinear""}"	0.93	0.97	0.48	0.0	280.0	0.0	20.0	0.0	0.5	0.93
2071	logistic_regression	ravdess	none	False	all	all	False	"{""mode"": ""all""}"	"{""C"": 0.1, ""class_weight"": {""0"": 1, ""1"": 4}, ""max_iter"": 2000, ""penalty"": ""l2"", ""random_state"": 42, ""solver"": ""liblinear""}"	0.93	0.97	0.48	0.0	280.0	0.0	20.0	0.0	0.79	0.98
2073	logistic_regression	ravdess	none	False	prefixes	prosodic	False	"{""mode"": ""prefixes"", ""prefixes"": [""F0_"", ""energy_""]}"	"{""C"": 0.1, ""class_weight"": {""0"": 1, ""1"": 4}, ""max_iter"": 2000, ""penalty"": ""l2"", ""random_state"": 42, ""solver"": ""liblinear""}"	0.93	0.97	0.48	0.0	280.0	0.0	20.0	0.0	0.76	0.98
2074	logistic_regression	ravdess	none	False	prefixes	acoustic	False	"{""mode"": ""prefixes"", ""prefixes"": [""mfcc_"", ""spec_"", ""zcr_"", ""spectral_contrast_"", ""chroma_""]}"	"{""C"": 0.1, ""class_weight"": {""0"": 1, ""1"": 4}, ""max_iter"": 2000, ""penalty"": ""l2"", ""random_state"": 42, ""solver"": ""liblinear""}"	0.93	0.96	0.48	-0.02	279.0	0.0	20.0	1.0	0.77	0.98
2075	logistic_regression	ravdess	none	False	explicit	voice_quality	False	"{""columns"": [""jitter"", ""shimmer"", ""hnr""], ""mode"": ""explicit""}"	"{""C"": 0.1, ""class_weight"": {""0"": 1, ""1"": 4}, ""max_iter"": 2000, ""penalty"": ""l2"", ""random_state"": 42, ""solver"": ""liblinear""}"	0.93	0.97	0.48	0.0	280.0	0.0	20.0	0.0	0.42	0.92
2076	logistic_regression	savee	robust	True	all	all	False	"{""mode"": ""all""}"	"{""C"": 0.1, ""class_weight"": {""0"": 1, ""1"": 4}, ""max_iter"": 2000, ""penalty"": ""l1"", ""random_state"": 42, ""solver"": ""liblinear""}"	0.75	0.86	0.43	0.0	90.0	0.0	30.0	0.0	0.75	0.91
2078	logistic_regression	savee	robust	True	prefixes	prosodic	False	"{""mode"": ""prefixes"", ""prefixes"": [""F0_"", ""energy_""]}"	"{""C"": 0.1, ""class_weight"": {""0"": 1, ""1"": 4}, ""max_iter"": 2000, ""penalty"": ""l1"", ""random_state"": 42, ""solver"": ""liblinear""}"	0.75	0.86	0.43	0.0	90.0	0.0	30.0	0.0	0.94	0.98
2079	logistic_regression	savee	robust	True	prefixes	acoustic	False	"{""mode"": ""prefixes"", ""prefixes"": [""mfcc_"", ""spec_"", ""zcr_"", ""spectral_contrast_"", ""chroma_""]}"	"{""C"": 0.1, ""class_weight"": {""0"": 1, ""1"": 4}, ""max_iter"": 2000, ""penalty"": ""l1"", ""random_state"": 42, ""solver"": ""liblinear""}"	0.75	0.86	0.43	0.0	90.0	0.0	30.0	0.0	0.76	0.92
2080	logistic_regression	savee	robust	True	explicit	voice_quality	False	"{""columns"": [""jitter"", ""shimmer"", ""hnr""], ""mode"": ""explicit""}"	"{""C"": 0.1, ""class_weight"": {""0"": 1, ""1"": 4}, ""max_iter"": 2000, ""penalty"": ""l1"", ""random_state"": 42, ""solver"": ""liblinear""}"	0.75	0.86	0.43	0.0	90.0	0.0	30.0	0.0	0.71	0.88
2081	logistic_regression	savee	robust	False	all	all	False	"{""mode"": ""all""}"	"{""C"": 0.1, ""class_weight"": {""0"": 1, ""1"": 4}, ""max_iter"": 2000, ""penalty"": ""l1"", ""random_state"": 42, ""solver"": ""liblinear""}"	0.75	0.86	0.43	0.0	90.0	0.0	30.0	0.0	0.89	0.97
2083	logistic_regression	savee	robust	False	prefixes	prosodic	False	"{""mode"": ""prefixes"", ""prefixes"": [""F0_"", ""energy_""]}"	"{""C"": 0.1, ""class_weight"": {""0"": 1, ""1"": 4}, ""max_iter"": 2000, ""penalty"": ""l1"", ""random_state"": 42, ""solver"": ""liblinear""}"	0.75	0.86	0.43	0.0	90.0	0.0	30.0	0.0	0.88	0.97
2084	logistic_regression	savee	robust	False	prefixes	acoustic	False	"{""mode"": ""prefixes"", ""prefixes"": [""mfcc_"", ""spec_"", ""zcr_"", ""spectral_contrast_"", ""chroma_""]}"	"{""C"": 0.1, ""class_weight"": {""0"": 1, ""1"": 4}, ""max_iter"": 2000, ""penalty"": ""l1"", ""random_state"": 42, ""solver"": ""liblinear""}"	0.75	0.86	0.43	0.0	90.0	0.0	30.0	0.0	0.89	0.97
2085	logistic_regression	savee	robust	False	explicit	voice_quality	False	"{""columns"": [""jitter"", ""shimmer"", ""hnr""], ""mode"": ""explicit""}"	"{""C"": 0.1, ""class_weight"": {""0"": 1, ""1"": 4}, ""max_iter"": 2000, ""penalty"": ""l1"", ""random_state"": 42, ""solver"": ""liblinear""}"	0.75	0.86	0.43	0.0	90.0	0.0	30.0	0.0	0.64	0.85
2086	logistic_regression	savee	standard	True	all	all	False	"{""mode"": ""all""}"	"{""C"": 0.1, ""class_weight"": {""0"": 1, ""1"": 4}, ""max_iter"": 2000, ""penalty"": ""l1"", ""random_state"": 42, ""solver"": ""liblinear""}"	0.75	0.86	0.43	0.0	90.0	0.0	30.0	0.0	0.76	0.91
2088	logistic_regression	savee	standard	True	prefixes	prosodic	False	"{""mode"": ""prefixes"", ""prefixes"": [""F0_"", ""energy_""]}"	"{""C"": 0.1, ""class_weight"": {""0"": 1, ""1"": 4}, ""max_iter"": 2000, ""penalty"": ""l1"", ""random_state"": 42, ""solver"": ""liblinear""}"	0.75	0.86	0.43	0.0	90.0	0.0	30.0	0.0	0.94	0.98
2089	logistic_regression	savee	standard	True	prefixes	acoustic	False	"{""mode"": ""prefixes"", ""prefixes"": [""mfcc_"", ""spec_"", ""zcr_"", ""spectral_contrast_"", ""chroma_""]}"	"{""C"": 0.1, ""class_weight"": {""0"": 1, ""1"": 4}, ""max_iter"": 2000, ""penalty"": ""l1"", ""random_state"": 42, ""solver"": ""liblinear""}"	0.75	0.86	0.43	0.0	90.0	0.0	30.0	0.0	0.75	0.91
2090	logistic_regression	savee	standard	True	explicit	voice_quality	False	"{""columns"": [""jitter"", ""shimmer"", ""hnr""], ""mode"": ""explicit""}"	"{""C"": 0.1, ""class_weight"": {""0"": 1, ""1"": 4}, ""max_iter"": 2000, ""penalty"": ""l1"", ""random_state"": 42, ""solver"": ""liblinear""}"	0.74	0.85	0.43	-0.05	89.0	0.0	30.0	1.0	0.7	0.88
2091	logistic_regression	savee	standard	False	all	all	False	"{""mode"": ""all""}"	"{""C"": 0.1, ""class_weight"": {""0"": 1, ""1"": 4}, ""max_iter"": 2000, ""penalty"": ""l1"", ""random_state"": 42, ""solver"": ""liblinear""}"	0.75	0.86	0.43	0.0	90.0	0.0	30.0	0.0	0.87	0.96
2093	logistic_regression	savee	standard	False	prefixes	prosodic	False	"{""mode"": ""prefixes"", ""prefixes"": [""F0_"", ""energy_""]}"	"{""C"": 0.1, ""class_weight"": {""0"": 1, ""1"": 4}, ""max_iter"": 2000, ""penalty"": ""l1"", ""random_state"": 42, ""solver"": ""liblinear""}"	0.75	0.86	0.43	0.0	90.0	0.0	30.0	0.0	0.89	0.97
2094	logistic_regression	savee	standard	False	prefixes	acoustic	False	"{""mode"": ""prefixes"", ""prefixes"": [""mfcc_"", ""spec_"", ""zcr_"", ""spectral_contrast_"", ""chroma_""]}"	"{""C"": 0.1, ""class_weight"": {""0"": 1, ""1"": 4}, ""max_iter"": 2000, ""penalty"": ""l1"", ""random_state"": 42, ""solver"": ""liblinear""}"	0.75	0.86	0.43	0.0	90.0	0.0	30.0	0.0	0.87	0.96
2095	logistic_regression	savee	standard	False	explicit	voice_quality	False	"{""columns"": [""jitter"", ""shimmer"", ""hnr""], ""mode"": ""explicit""}"	"{""C"": 0.1, ""class_weight"": {""0"": 1, ""1"": 4}, ""max_iter"": 2000, ""penalty"": ""l1"", ""random_state"": 42, ""solver"": ""liblinear""}"	0.75	0.86	0.43	0.0	90.0	0.0	30.0	0.0	0.6	0.83
2096	logistic_regression	savee	none	True	all	all	False	"{""mode"": ""all""}"	"{""C"": 0.1, ""class_weight"": {""0"": 1, ""1"": 4}, ""max_iter"": 2000, ""penalty"": ""l1"", ""random_state"": 42, ""solver"": ""liblinear""}"	0.75	0.86	0.43	0.0	90.0	0.0	30.0	0.0	0.83	0.95
2098	logistic_regression	savee	none	True	prefixes	prosodic	False	"{""mode"": ""prefixes"", ""prefixes"": [""F0_"", ""energy_""]}"	"{""C"": 0.1, ""class_weight"": {""0"": 1, ""1"": 4}, ""max_iter"": 2000, ""penalty"": ""l1"", ""random_state"": 42, ""solver"": ""liblinear""}"	0.75	0.86	0.43	0.0	90.0	0.0	30.0	0.0	0.94	0.99
2099	logistic_regression	savee	none	True	prefixes	acoustic	False	"{""mode"": ""prefixes"", ""prefixes"": [""mfcc_"", ""spec_"", ""zcr_"", ""spectral_contrast_"", ""chroma_""]}"	"{""C"": 0.1, ""class_weight"": {""0"": 1, ""1"": 4}, ""max_iter"": 2000, ""penalty"": ""l1"", ""random_state"": 42, ""solver"": ""liblinear""}"	0.75	0.86	0.43	0.0	90.0	0.0	30.0	0.0	0.78	0.93
2100	logistic_regression	savee	none	True	explicit	voice_quality	False	"{""columns"": [""jitter"", ""shimmer"", ""hnr""], ""mode"": ""explicit""}"	"{""C"": 0.1, ""class_weight"": {""0"": 1, ""1"": 4}, ""max_iter"": 2000, ""penalty"": ""l1"", ""random_state"": 42, ""solver"": ""liblinear""}"	0.75	0.86	0.46	0.08	89.0	1.0	29.0	1.0	0.68	0.87
2101	logistic_regression	savee	none	False	all	all	False	"{""mode"": ""all""}"	"{""C"": 0.1, ""class_weight"": {""0"": 1, ""1"": 4}, ""max_iter"": 2000, ""penalty"": ""l1"", ""random_state"": 42, ""solver"": ""liblinear""}"	0.74	0.85	0.43	-0.05	89.0	0.0	30.0	1.0	0.87	0.96
2103	logistic_regression	savee	none	False	prefixes	prosodic	False	"{""mode"": ""prefixes"", ""prefixes"": [""F0_"", ""energy_""]}"	"{""C"": 0.1, ""class_weight"": {""0"": 1, ""1"": 4}, ""max_iter"": 2000, ""penalty"": ""l1"", ""random_state"": 42, ""solver"": ""liblinear""}"	0.75	0.86	0.43	0.0	90.0	0.0	30.0	0.0	0.91	0.97
2104	logistic_regression	savee	none	False	prefixes	acoustic	False	"{""mode"": ""prefixes"", ""prefixes"": [""mfcc_"", ""spec_"", ""zcr_"", ""spectral_contrast_"", ""chroma_""]}"	"{""C"": 0.1, ""class_weight"": {""0"": 1, ""1"": 4}, ""max_iter"": 2000, ""penalty"": ""l1"", ""random_state"": 42, ""solver"": ""liblinear""}"	0.73	0.85	0.42	-0.08	88.0	0.0	30.0	2.0	0.88	0.96
2105	logistic_regression	savee	none	False	explicit	voice_quality	False	"{""columns"": [""jitter"", ""shimmer"", ""hnr""], ""mode"": ""explicit""}"	"{""C"": 0.1, ""class_weight"": {""0"": 1, ""1"": 4}, ""max_iter"": 2000, ""penalty"": ""l1"", ""random_state"": 42, ""solver"": ""liblinear""}"	0.75	0.86	0.43	0.0	90.0	0.0	30.0	0.0	0.73	0.9
2106	logistic_regression	ravdess	robust	True	all	all	False	"{""mode"": ""all""}"	"{""C"": 0.1, ""class_weight"": {""0"": 1, ""1"": 4}, ""max_iter"": 2000, ""penalty"": ""l1"", ""random_state"": 42, ""solver"": ""liblinear""}"	0.93	0.97	0.48	0.0	280.0	0.0	20.0	0.0	0.8	0.98
2108	logistic_regression	ravdess	robust	True	prefixes	prosodic	False	"{""mode"": ""prefixes"", ""prefixes"": [""F0_"", ""energy_""]}"	"{""C"": 0.1, ""class_weight"": {""0"": 1, ""1"": 4}, ""max_iter"": 2000, ""penalty"": ""l1"", ""random_state"": 42, ""solver"": ""liblinear""}"	0.93	0.97	0.48	0.0	280.0	0.0	20.0	0.0	0.79	0.98
2109	logistic_regression	ravdess	robust	True	prefixes	acoustic	False	"{""mode"": ""prefixes"", ""prefixes"": [""mfcc_"", ""spec_"", ""zcr_"", ""spectral_contrast_"", ""chroma_""]}"	"{""C"": 0.1, ""class_weight"": {""0"": 1, ""1"": 4}, ""max_iter"": 2000, ""penalty"": ""l1"", ""random_state"": 42, ""solver"": ""liblinear""}"	0.93	0.97	0.48	0.0	280.0	0.0	20.0	0.0	0.79	0.98
2110	logistic_regression	ravdess	robust	True	explicit	voice_quality	False	"{""columns"": [""jitter"", ""shimmer"", ""hnr""], ""mode"": ""explicit""}"	"{""C"": 0.1, ""class_weight"": {""0"": 1, ""1"": 4}, ""max_iter"": 2000, ""penalty"": ""l1"", ""random_state"": 42, ""solver"": ""liblinear""}"	0.93	0.97	0.48	0.0	280.0	0.0	20.0	0.0	0.49	0.93
2111	logistic_regression	ravdess	robust	False	all	all	False	"{""mode"": ""all""}"	"{""C"": 0.1, ""class_weight"": {""0"": 1, ""1"": 4}, ""max_iter"": 2000, ""penalty"": ""l1"", ""random_state"": 42, ""solver"": ""liblinear""}"	0.93	0.97	0.48	0.0	280.0	0.0	20.0	0.0	0.75	0.98
2113	logistic_regression	ravdess	robust	False	prefixes	prosodic	False	"{""mode"": ""prefixes"", ""prefixes"": [""F0_"", ""energy_""]}"	"{""C"": 0.1, ""class_weight"": {""0"": 1, ""1"": 4}, ""max_iter"": 2000, ""penalty"": ""l1"", ""random_state"": 42, ""solver"": ""liblinear""}"	0.93	0.97	0.48	0.0	280.0	0.0	20.0	0.0	0.79	0.98
2114	logistic_regression	ravdess	robust	False	prefixes	acoustic	False	"{""mode"": ""prefixes"", ""prefixes"": [""mfcc_"", ""spec_"", ""zcr_"", ""spectral_contrast_"", ""chroma_""]}"	"{""C"": 0.1, ""class_weight"": {""0"": 1, ""1"": 4}, ""max_iter"": 2000, ""penalty"": ""l1"", ""random_state"": 42, ""solver"": ""liblinear""}"	0.93	0.97	0.48	0.0	280.0	0.0	20.0	0.0	0.75	0.98
2115	logistic_regression	ravdess	robust	False	explicit	voice_quality	False	"{""columns"": [""jitter"", ""shimmer"", ""hnr""], ""mode"": ""explicit""}"	"{""C"": 0.1, ""class_weight"": {""0"": 1, ""1"": 4}, ""max_iter"": 2000, ""penalty"": ""l1"", ""random_state"": 42, ""solver"": ""liblinear""}"	0.93	0.97	0.48	0.0	280.0	0.0	20.0	0.0	0.48	0.93
2116	logistic_regression	ravdess	standard	True	all	all	False	"{""mode"": ""all""}"	"{""C"": 0.1, ""class_weight"": {""0"": 1, ""1"": 4}, ""max_iter"": 2000, ""penalty"": ""l1"", ""random_state"": 42, ""solver"": ""liblinear""}"	0.93	0.97	0.48	0.0	280.0	0.0	20.0	0.0	0.8	0.98
2118	logistic_regression	ravdess	standard	True	prefixes	prosodic	False	"{""mode"": ""prefixes"", ""prefixes"": [""F0_"", ""energy_""]}"	"{""C"": 0.1, ""class_weight"": {""0"": 1, ""1"": 4}, ""max_iter"": 2000, ""penalty"": ""l1"", ""random_state"": 42, ""solver"": ""liblinear""}"	0.93	0.97	0.48	0.0	280.0	0.0	20.0	0.0	0.78	0.98
2119	logistic_regression	ravdess	standard	True	prefixes	acoustic	False	"{""mode"": ""prefixes"", ""prefixes"": [""mfcc_"", ""spec_"", ""zcr_"", ""spectral_contrast_"", ""chroma_""]}"	"{""C"": 0.1, ""class_weight"": {""0"": 1, ""1"": 4}, ""max_iter"": 2000, ""penalty"": ""l1"", ""random_state"": 42, ""solver"": ""liblinear""}"	0.93	0.97	0.48	0.0	280.0	0.0	20.0	0.0	0.78	0.98
2120	logistic_regression	ravdess	standard	True	explicit	voice_quality	False	"{""columns"": [""jitter"", ""shimmer"", ""hnr""], ""mode"": ""explicit""}"	"{""C"": 0.1, ""class_weight"": {""0"": 1, ""1"": 4}, ""max_iter"": 2000, ""penalty"": ""l1"", ""random_state"": 42, ""solver"": ""liblinear""}"	0.93	0.97	0.48	0.0	280.0	0.0	20.0	0.0	0.49	0.93
2121	logistic_regression	ravdess	standard	False	all	all	False	"{""mode"": ""all""}"	"{""C"": 0.1, ""class_weight"": {""0"": 1, ""1"": 4}, ""max_iter"": 2000, ""penalty"": ""l1"", ""random_state"": 42, ""solver"": ""liblinear""}"	0.93	0.97	0.48	0.0	280.0	0.0	20.0	0.0	0.77	0.98
2123	logistic_regression	ravdess	standard	False	prefixes	prosodic	False	"{""mode"": ""prefixes"", ""prefixes"": [""F0_"", ""energy_""]}"	"{""C"": 0.1, ""class_weight"": {""0"": 1, ""1"": 4}, ""max_iter"": 2000, ""penalty"": ""l1"", ""random_state"": 42, ""solver"": ""liblinear""}"	0.93	0.97	0.48	0.0	280.0	0.0	20.0	0.0	0.79	0.98
2124	logistic_regression	ravdess	standard	False	prefixes	acoustic	False	"{""mode"": ""prefixes"", ""prefixes"": [""mfcc_"", ""spec_"", ""zcr_"", ""spectral_contrast_"", ""chroma_""]}"	"{""C"": 0.1, ""class_weight"": {""0"": 1, ""1"": 4}, ""max_iter"": 2000, ""penalty"": ""l1"", ""random_state"": 42, ""solver"": ""liblinear""}"	0.93	0.97	0.48	0.0	280.0	0.0	20.0	0.0	0.77	0.98
2125	logistic_regression	ravdess	standard	False	explicit	voice_quality	False	"{""columns"": [""jitter"", ""shimmer"", ""hnr""], ""mode"": ""explicit""}"	"{""C"": 0.1, ""class_weight"": {""0"": 1, ""1"": 4}, ""max_iter"": 2000, ""penalty"": ""l1"", ""random_state"": 42, ""solver"": ""liblinear""}"	0.93	0.97	0.48	0.0	280.0	0.0	20.0	0.0	0.49	0.93
2126	logistic_regression	ravdess	none	True	all	all	False	"{""mode"": ""all""}"	"{""C"": 0.1, ""class_weight"": {""0"": 1, ""1"": 4}, ""max_iter"": 2000, ""penalty"": ""l1"", ""random_state"": 42, ""solver"": ""liblinear""}"	0.93	0.97	0.48	0.0	280.0	0.0	20.0	0.0	0.8	0.98
2128	logistic_regression	ravdess	none	True	prefixes	prosodic	False	"{""mode"": ""prefixes"", ""prefixes"": [""F0_"", ""energy_""]}"	"{""C"": 0.1, ""class_weight"": {""0"": 1, ""1"": 4}, ""max_iter"": 2000, ""penalty"": ""l1"", ""random_state"": 42, ""solver"": ""liblinear""}"	0.93	0.97	0.48	0.0	280.0	0.0	20.0	0.0	0.79	0.98
2129	logistic_regression	ravdess	none	True	prefixes	acoustic	False	"{""mode"": ""prefixes"", ""prefixes"": [""mfcc_"", ""spec_"", ""zcr_"", ""spectral_contrast_"", ""chroma_""]}"	"{""C"": 0.1, ""class_weight"": {""0"": 1, ""1"": 4}, ""max_iter"": 2000, ""penalty"": ""l1"", ""random_state"": 42, ""solver"": ""liblinear""}"	0.93	0.97	0.48	0.0	280.0	0.0	20.0	0.0	0.78	0.98
2130	logistic_regression	ravdess	none	True	explicit	voice_quality	False	"{""columns"": [""jitter"", ""shimmer"", ""hnr""], ""mode"": ""explicit""}"	"{""C"": 0.1, ""class_weight"": {""0"": 1, ""1"": 4}, ""max_iter"": 2000, ""penalty"": ""l1"", ""random_state"": 42, ""solver"": ""liblinear""}"	0.93	0.97	0.48	0.0	280.0	0.0	20.0	0.0	0.5	0.93
2131	logistic_regression	ravdess	none	False	all	all	False	"{""mode"": ""all""}"	"{""C"": 0.1, ""class_weight"": {""0"": 1, ""1"": 4}, ""max_iter"": 2000, ""penalty"": ""l1"", ""random_state"": 42, ""solver"": ""liblinear""}"	0.93	0.96	0.48	-0.02	279.0	0.0	20.0	1.0	0.77	0.98
2133	logistic_regression	ravdess	none	False	prefixes	prosodic	False	"{""mode"": ""prefixes"", ""prefixes"": [""F0_"", ""energy_""]}"	"{""C"": 0.1, ""class_weight"": {""0"": 1, ""1"": 4}, ""max_iter"": 2000, ""penalty"": ""l1"", ""random_state"": 42, ""solver"": ""liblinear""}"	0.93	0.97	0.48	0.0	280.0	0.0	20.0	0.0	0.76	0.98
2134	logistic_regression	ravdess	none	False	prefixes	acoustic	False	"{""mode"": ""prefixes"", ""prefixes"": [""mfcc_"", ""spec_"", ""zcr_"", ""spectral_contrast_"", ""chroma_""]}"	"{""C"": 0.1, ""class_weight"": {""0"": 1, ""1"": 4}, ""max_iter"": 2000, ""penalty"": ""l1"", ""random_state"": 42, ""solver"": ""liblinear""}"	0.93	0.96	0.48	-0.02	278.0	0.0	20.0	2.0	0.73	0.98
2135	logistic_regression	ravdess	none	False	explicit	voice_quality	False	"{""columns"": [""jitter"", ""shimmer"", ""hnr""], ""mode"": ""explicit""}"	"{""C"": 0.1, ""class_weight"": {""0"": 1, ""1"": 4}, ""max_iter"": 2000, ""penalty"": ""l1"", ""random_state"": 42, ""solver"": ""liblinear""}"	0.93	0.97	0.48	0.0	280.0	0.0	20.0	0.0	0.42	0.92
2136	logistic_regression	savee	robust	True	all	all	False	"{""mode"": ""all""}"	"{""C"": 1.0, ""class_weight"": {""0"": 1, ""1"": 4}, ""max_iter"": 2000, ""penalty"": ""l2"", ""random_state"": 42, ""solver"": ""liblinear""}"	0.72	0.83	0.53	0.11	82.0	5.0	25.0	8.0	0.78	0.93
2138	logistic_regression	savee	robust	True	prefixes	prosodic	False	"{""mode"": ""prefixes"", ""prefixes"": [""F0_"", ""energy_""]}"	"{""C"": 1.0, ""class_weight"": {""0"": 1, ""1"": 4}, ""max_iter"": 2000, ""penalty"": ""l2"", ""random_state"": 42, ""solver"": ""liblinear""}"	0.75	0.86	0.43	0.0	90.0	0.0	30.0	0.0	0.94	0.98
2139	logistic_regression	savee	robust	True	prefixes	acoustic	False	"{""mode"": ""prefixes"", ""prefixes"": [""mfcc_"", ""spec_"", ""zcr_"", ""spectral_contrast_"", ""chroma_""]}"	"{""C"": 1.0, ""class_weight"": {""0"": 1, ""1"": 4}, ""max_iter"": 2000, ""penalty"": ""l2"", ""random_state"": 42, ""solver"": ""liblinear""}"	0.74	0.85	0.5	0.1	86.0	3.0	27.0	4.0	0.78	0.93
2140	logistic_regression	savee	robust	True	explicit	voice_quality	False	"{""columns"": [""jitter"", ""shimmer"", ""hnr""], ""mode"": ""explicit""}"	"{""C"": 1.0, ""class_weight"": {""0"": 1, ""1"": 4}, ""max_iter"": 2000, ""penalty"": ""l2"", ""random_state"": 42, ""solver"": ""liblinear""}"	0.74	0.85	0.43	-0.05	89.0	0.0	30.0	1.0	0.61	0.84
2141	logistic_regression	savee	robust	False	all	all	False	"{""mode"": ""all""}"	"{""C"": 1.0, ""class_weight"": {""0"": 1, ""1"": 4}, ""max_iter"": 2000, ""penalty"": ""l2"", ""random_state"": 42, ""solver"": ""liblinear""}"	0.75	0.86	0.43	0.0	90.0	0.0	30.0	0.0	0.85	0.95
2143	logistic_regression	savee	robust	False	prefixes	prosodic	False	"{""mode"": ""prefixes"", ""prefixes"": [""F0_"", ""energy_""]}"	"{""C"": 1.0, ""class_weight"": {""0"": 1, ""1"": 4}, ""max_iter"": 2000, ""penalty"": ""l2"", ""random_state"": 42, ""solver"": ""liblinear""}"	0.75	0.86	0.43	0.0	90.0	0.0	30.0	0.0	0.93	0.98
2144	logistic_regression	savee	robust	False	prefixes	acoustic	False	"{""mode"": ""prefixes"", ""prefixes"": [""mfcc_"", ""spec_"", ""zcr_"", ""spectral_contrast_"", ""chroma_""]}"	"{""C"": 1.0, ""class_weight"": {""0"": 1, ""1"": 4}, ""max_iter"": 2000, ""penalty"": ""l2"", ""random_state"": 42, ""solver"": ""liblinear""}"	0.75	0.86	0.43	0.0	90.0	0.0	30.0	0.0	0.84	0.95
2145	logistic_regression	savee	robust	False	explicit	voice_quality	False	"{""columns"": [""jitter"", ""shimmer"", ""hnr""], ""mode"": ""explicit""}"	"{""C"": 1.0, ""class_weight"": {""0"": 1, ""1"": 4}, ""max_iter"": 2000, ""penalty"": ""l2"", ""random_state"": 42, ""solver"": ""liblinear""}"	0.72	0.83	0.42	-0.11	86.0	0.0	30.0	4.0	0.48	0.78
2146	logistic_regression	savee	standard	True	all	all	False	"{""mode"": ""all""}"	"{""C"": 1.0, ""class_weight"": {""0"": 1, ""1"": 4}, ""max_iter"": 2000, ""penalty"": ""l2"", ""random_state"": 42, ""solver"": ""liblinear""}"	0.74	0.85	0.53	0.13	85.0	4.0	26.0	5.0	0.78	0.93
2148	logistic_regression	savee	standard	True	prefixes	prosodic	False	"{""mode"": ""prefixes"", ""prefixes"": [""F0_"", ""energy_""]}"	"{""C"": 1.0, ""class_weight"": {""0"": 1, ""1"": 4}, ""max_iter"": 2000, ""penalty"": ""l2"", ""random_state"": 42, ""solver"": ""liblinear""}"	0.75	0.86	0.43	0.0	90.0	0.0	30.0	0.0	0.94	0.98
2149	logistic_regression	savee	standard	True	prefixes	acoustic	False	"{""mode"": ""prefixes"", ""prefixes"": [""mfcc_"", ""spec_"", ""zcr_"", ""spectral_contrast_"", ""chroma_""]}"	"{""C"": 1.0, ""class_weight"": {""0"": 1, ""1"": 4}, ""max_iter"": 2000, ""penalty"": ""l2"", ""random_state"": 42, ""solver"": ""liblinear""}"	0.76	0.86	0.51	0.17	88.0	3.0	27.0	2.0	0.79	0.93
2150	logistic_regression	savee	standard	True	explicit	voice_quality	False	"{""columns"": [""jitter"", ""shimmer"", ""hnr""], ""mode"": ""explicit""}"	"{""C"": 1.0, ""class_weight"": {""0"": 1, ""1"": 4}, ""max_iter"": 2000, ""penalty"": ""l2"", ""random_state"": 42, ""solver"": ""liblinear""}"	0.74	0.85	0.43	-0.05	89.0	0.0	30.0	1.0	0.61	0.84
2151	logistic_regression	savee	standard	False	all	all	False	"{""mode"": ""all""}"	"{""C"": 1.0, ""class_weight"": {""0"": 1, ""1"": 4}, ""max_iter"": 2000, ""penalty"": ""l2"", ""random_state"": 42, ""solver"": ""liblinear""}"	0.74	0.85	0.46	0.03	88.0	1.0	29.0	2.0	0.83	0.95
