	model	dataset	scaler	actor_zscore	features_mode	feature_group	is_top	features_json	model_params_json	accuracy	f1	f1_macro	mcc	tp	tn	fp	fn	roc_auc	average_precision
2832	logistic_regression	ravdess	robust	False	explicit	all	20	"{""columns"": [""mfcc_1_mean"", ""zcr_mean"", ""mfcc_delta_5_std"", ""mfcc_delta2_3_std"", ""mfcc_delta2_4_std"", ""mfcc_7_std"", ""mfcc_13_std"", ""mfcc_10_std"", ""jitter"", ""chroma_6_mean"", ""mfcc_delta_2_mean"", ""mfcc_delta_6_std"", ""mfcc_delta_7_mean"", ""mfcc_delta_1_std"", ""chroma_5_mean"", ""mfcc_delta_13_std"", ""mfcc_11_mean"", ""mfcc_delta_13_mean"", ""mfcc_2_mean"", ""mfcc_2_std""], ""mode"": ""explicit""}"	"{""C"": 0.1, ""class_weight"": {""0"": 1, ""1"": 5}, ""max_iter"": 2000, ""penalty"": ""l1"", ""random_state"": 42, ""solver"": ""liblinear""}"	0.93	0.97	0.48	0.0	280.0	0.0	20.0	0.0	0.75	0.98
2837	logistic_regression	ravdess	standard	True	explicit	all	20	"{""columns"": [""zcr_mean"", ""mfcc_2_std"", ""mfcc_delta_5_std"", ""mfcc_delta_4_std"", ""F0_std"", ""chroma_5_mean"", ""mfcc_4_mean"", ""jitter"", ""hnr"", ""mfcc_delta_10_std"", ""mfcc_1_std"", ""mfcc_delta2_3_std"", ""mfcc_7_mean"", ""mfcc_7_std"", ""mfcc_delta_13_std"", ""mfcc_delta_6_std"", ""mfcc_10_std"", ""mfcc_1_mean"", ""mfcc_delta_2_std"", ""mfcc_5_mean""], ""mode"": ""explicit""}"	"{""C"": 0.1, ""class_weight"": {""0"": 1, ""1"": 5}, ""max_iter"": 2000, ""penalty"": ""l1"", ""random_state"": 42, ""solver"": ""liblinear""}"	0.93	0.97	0.48	0.0	280.0	0.0	20.0	0.0	0.8	0.98
2842	logistic_regression	ravdess	standard	False	explicit	all	20	"{""columns"": [""mfcc_1_mean"", ""mfcc_delta_5_std"", ""mfcc_delta2_3_std"", ""mfcc_7_std"", ""mfcc_10_std"", ""zcr_mean"", ""mfcc_delta2_4_std"", ""mfcc_delta_7_mean"", ""mfcc_2_std"", ""mfcc_4_mean"", ""mfcc_delta_1_std"", ""chroma_5_mean"", ""mfcc_13_std"", ""mfcc_delta_2_mean"", ""chroma_10_mean"", ""jitter"", ""mfcc_delta_13_mean"", ""mfcc_delta_6_std"", ""mfcc_11_mean"", ""mfcc_delta_4_std""], ""mode"": ""explicit""}"	"{""C"": 0.1, ""class_weight"": {""0"": 1, ""1"": 5}, ""max_iter"": 2000, ""penalty"": ""l1"", ""random_state"": 42, ""solver"": ""liblinear""}"	0.93	0.97	0.48	0.0	280.0	0.0	20.0	0.0	0.75	0.98
2847	logistic_regression	ravdess	none	True	explicit	all	20	"{""columns"": [""mfcc_delta_4_std"", ""mfcc_2_std"", ""mfcc_6_std"", ""mfcc_delta_6_std"", ""chroma_5_mean"", ""hnr"", ""mfcc_delta2_3_std"", ""mfcc_1_std"", ""zcr_mean"", ""mfcc_delta_5_std"", ""mfcc_7_mean"", ""mfcc_7_std"", ""mfcc_delta_10_std"", ""mfcc_delta_13_std"", ""energy_mean"", ""mfcc_delta_3_std"", ""mfcc_4_mean"", ""spec_rolloff_mean"", ""chroma_7_mean"", ""spectral_contrast_7_mean""], ""mode"": ""explicit""}"	"{""C"": 0.1, ""class_weight"": {""0"": 1, ""1"": 5}, ""max_iter"": 2000, ""penalty"": ""l1"", ""random_state"": 42, ""solver"": ""liblinear""}"	0.93	0.97	0.48	0.0	280.0	0.0	20.0	0.0	0.79	0.98
2852	logistic_regression	ravdess	none	False	explicit	all	20	"{""columns"": [""mfcc_delta_4_std"", ""mfcc_delta_5_std"", ""mfcc_delta_2_std"", ""mfcc_delta2_3_std"", ""spectral_contrast_2_mean"", ""mfcc_10_std"", ""hnr"", ""mfcc_delta_1_std"", ""mfcc_7_std"", ""mfcc_13_std"", ""mfcc_11_mean"", ""mfcc_6_mean"", ""mfcc_4_std"", ""mfcc_3_mean"", ""mfcc_8_std"", ""mfcc_3_std"", ""mfcc_2_std"", ""mfcc_4_mean"", ""mfcc_8_mean"", ""mfcc_5_mean""], ""mode"": ""explicit""}"	"{""C"": 0.1, ""class_weight"": {""0"": 1, ""1"": 5}, ""max_iter"": 2000, ""penalty"": ""l1"", ""random_state"": 42, ""solver"": ""liblinear""}"	0.92	0.96	0.48	-0.03	277.0	0.0	20.0	3.0	0.72	0.98
2857	logistic_regression	savee	robust	True	explicit	all	20	"{""columns"": [""mfcc_5_mean"", ""mfcc_delta2_7_std"", ""mfcc_delta2_13_std"", ""spectral_contrast_7_mean"", ""spectral_contrast_6_mean"", ""spectral_contrast_2_mean"", ""mfcc_delta2_12_std"", ""chroma_11_mean"", ""F0_mean"", ""zcr_mean"", ""mfcc_13_mean"", ""mfcc_11_mean"", ""mfcc_delta_5_mean"", ""mfcc_delta_9_mean"", ""mfcc_delta_4_std"", ""chroma_6_mean"", ""mfcc_1_std"", ""mfcc_13_std"", ""chroma_10_mean"", ""hnr""], ""mode"": ""explicit""}"	"{""C"": 1.0, ""class_weight"": {""0"": 1, ""1"": 5}, ""max_iter"": 2000, ""penalty"": ""l2"", ""random_state"": 42, ""solver"": ""liblinear""}"	0.74	0.85	0.46	0.03	88.0	1.0	29.0	2.0	0.68	0.89
2862	logistic_regression	savee	robust	False	explicit	all	20	"{""columns"": [""mfcc_13_mean"", ""mfcc_delta2_7_std"", ""mfcc_13_std"", ""mfcc_delta2_13_std"", ""mfcc_11_mean"", ""F0_mean"", ""chroma_11_mean"", ""mfcc_1_std"", ""mfcc_delta_2_mean"", ""mfcc_delta2_1_mean"", ""mfcc_5_mean"", ""chroma_10_mean"", ""chroma_6_mean"", ""hnr"", ""spectral_contrast_2_mean"", ""spec_centroid_mean"", ""mfcc_delta_5_std"", ""mfcc_10_std"", ""mfcc_delta_1_mean"", ""mfcc_2_std""], ""mode"": ""explicit""}"	"{""C"": 1.0, ""class_weight"": {""0"": 1, ""1"": 5}, ""max_iter"": 2000, ""penalty"": ""l2"", ""random_state"": 42, ""solver"": ""liblinear""}"	0.75	0.86	0.43	0.0	90.0	0.0	30.0	0.0	0.88	0.96
2867	logistic_regression	savee	standard	True	explicit	all	20	"{""columns"": [""mfcc_5_mean"", ""mfcc_delta2_13_std"", ""mfcc_delta2_7_std"", ""spectral_contrast_7_mean"", ""chroma_11_mean"", ""mfcc_delta_5_mean"", ""spectral_contrast_6_mean"", ""spectral_contrast_2_mean"", ""chroma_6_mean"", ""mfcc_delta2_12_std"", ""mfcc_13_mean"", ""mfcc_13_std"", ""spec_centroid_mean"", ""F0_mean"", ""chroma_12_mean"", ""mfcc_delta_4_std"", ""mfcc_delta_9_mean"", ""mfcc_delta_7_std"", ""mfcc_delta_3_std"", ""mfcc_4_std""], ""mode"": ""explicit""}"	"{""C"": 1.0, ""class_weight"": {""0"": 1, ""1"": 5}, ""max_iter"": 2000, ""penalty"": ""l2"", ""random_state"": 42, ""solver"": ""liblinear""}"	0.74	0.85	0.46	0.03	88.0	1.0	29.0	2.0	0.74	0.92
2872	logistic_regression	savee	standard	False	explicit	all	20	"{""columns"": [""mfcc_13_mean"", ""mfcc_13_std"", ""mfcc_delta2_7_std"", ""mfcc_delta2_13_std"", ""mfcc_11_mean"", ""chroma_6_mean"", ""mfcc_5_mean"", ""chroma_11_mean"", ""mfcc_1_std"", ""F0_mean"", ""chroma_10_mean"", ""mfcc_delta_4_mean"", ""spectral_contrast_3_mean"", ""mfcc_7_mean"", ""F0_std"", ""mfcc_delta2_7_mean"", ""mfcc_delta_9_mean"", ""mfcc_delta2_1_mean"", ""mfcc_9_mean"", ""spec_centroid_mean""], ""mode"": ""explicit""}"	"{""C"": 1.0, ""class_weight"": {""0"": 1, ""1"": 5}, ""max_iter"": 2000, ""penalty"": ""l2"", ""random_state"": 42, ""solver"": ""liblinear""}"	0.75	0.86	0.43	0.0	90.0	0.0	30.0	0.0	0.84	0.95
2877	logistic_regression	savee	none	True	explicit	all	20	"{""columns"": [""mfcc_delta2_7_std"", ""mfcc_delta2_12_std"", ""spectral_contrast_2_mean"", ""spectral_contrast_6_mean"", ""mfcc_delta_4_mean"", ""mfcc_delta2_13_std"", ""mfcc_5_mean"", ""F0_std"", ""energy_mean"", ""mfcc_7_mean"", ""mfcc_delta2_8_std"", ""mfcc_delta_3_std"", ""mfcc_13_mean"", ""F0_mean"", ""mfcc_delta2_6_std"", ""mfcc_delta_9_mean"", ""mfcc_4_std"", ""spectral_contrast_1_mean"", ""mfcc_11_std"", ""mfcc_delta_12_std""], ""mode"": ""explicit""}"	"{""C"": 1.0, ""class_weight"": {""0"": 1, ""1"": 5}, ""max_iter"": 2000, ""penalty"": ""l2"", ""random_state"": 42, ""solver"": ""liblinear""}"	0.82	0.89	0.75	0.51	82.0	17.0	13.0	8.0	0.89	0.97
2882	logistic_regression	savee	none	False	explicit	all	20	"{""columns"": [""spectral_contrast_2_mean"", ""mfcc_delta2_7_std"", ""spectral_contrast_6_mean"", ""mfcc_delta2_13_std"", ""mfcc_delta_12_std"", ""mfcc_delta2_1_std"", ""mfcc_delta_1_std"", ""mfcc_delta2_3_std"", ""mfcc_12_std"", ""mfcc_delta_11_std"", ""mfcc_10_std"", ""spectral_contrast_4_mean"", ""mfcc_delta2_7_mean"", ""mfcc_delta_4_mean"", ""spectral_contrast_5_mean"", ""mfcc_delta_6_std"", ""spectral_contrast_7_mean"", ""mfcc_delta2_6_std"", ""mfcc_delta2_12_std"", ""mfcc_delta_7_mean""], ""mode"": ""explicit""}"	"{""C"": 1.0, ""class_weight"": {""0"": 1, ""1"": 5}, ""max_iter"": 2000, ""penalty"": ""l2"", ""random_state"": 42, ""solver"": ""liblinear""}"	0.77	0.87	0.5	0.23	90.0	2.0	28.0	0.0	0.87	0.96
2887	logistic_regression	ravdess	robust	True	explicit	all	20	"{""columns"": [""energy_std"", ""F0_mean"", ""energy_mean"", ""mfcc_delta_5_std"", ""spectral_contrast_6_mean"", ""mfcc_delta_7_std"", ""F0_std"", ""mfcc_delta_1_mean"", ""zcr_mean"", ""spectral_contrast_1_mean"", ""mfcc_delta2_8_std"", ""mfcc_delta2_13_std"", ""mfcc_delta_13_std"", ""mfcc_13_std"", ""mfcc_delta_11_std"", ""mfcc_delta2_12_std"", ""mfcc_2_mean"", ""mfcc_5_std"", ""mfcc_6_mean"", ""mfcc_5_mean""], ""mode"": ""explicit""}"	"{""C"": 1.0, ""class_weight"": {""0"": 1, ""1"": 5}, ""max_iter"": 2000, ""penalty"": ""l2"", ""random_state"": 42, ""solver"": ""liblinear""}"	0.93	0.97	0.48	0.0	280.0	0.0	20.0	0.0	0.82	0.99
2892	logistic_regression	ravdess	robust	False	explicit	all	20	"{""columns"": [""spectral_contrast_2_mean"", ""mfcc_delta_4_std"", ""mfcc_delta_5_std"", ""mfcc_5_mean"", ""mfcc_7_std"", ""mfcc_delta2_3_std"", ""mfcc_2_std"", ""mfcc_3_mean"", ""mfcc_delta_1_std"", ""spec_bandwidth_mean"", ""mfcc_10_std"", ""mfcc_4_std"", ""mfcc_delta_2_std"", ""zcr_mean"", ""mfcc_1_std"", ""spectral_contrast_3_mean"", ""mfcc_4_mean"", ""mfcc_delta_6_std"", ""spectral_contrast_6_mean"", ""mfcc_delta2_9_std""], ""mode"": ""explicit""}"	"{""C"": 1.0, ""class_weight"": {""0"": 1, ""1"": 5}, ""max_iter"": 2000, ""penalty"": ""l2"", ""random_state"": 42, ""solver"": ""liblinear""}"	0.93	0.97	0.48	0.0	280.0	0.0	20.0	0.0	0.78	0.98
2897	logistic_regression	ravdess	standard	True	explicit	all	20	"{""columns"": [""zcr_mean"", ""mfcc_2_std"", ""mfcc_delta_4_std"", ""mfcc_6_std"", ""hnr"", ""mfcc_delta_6_std"", ""mfcc_delta_13_std"", ""mfcc_delta_3_std"", ""mfcc_4_std"", ""mfcc_7_mean"", ""mfcc_delta2_3_std"", ""mfcc_delta_5_std"", ""spectral_contrast_6_mean"", ""mfcc_3_std"", ""mfcc_delta2_8_std"", ""chroma_5_mean"", ""mfcc_3_mean"", ""mfcc_delta2_13_std"", ""mfcc_7_std"", ""mfcc_delta_10_std""], ""mode"": ""explicit""}"	"{""C"": 1.0, ""class_weight"": {""0"": 1, ""1"": 5}, ""max_iter"": 2000, ""penalty"": ""l2"", ""random_state"": 42, ""solver"": ""liblinear""}"	0.93	0.97	0.48	0.0	280.0	0.0	20.0	0.0	0.72	0.97
2902	logistic_regression	ravdess	standard	False	explicit	all	20	"{""columns"": [""mfcc_delta_4_std"", ""spectral_contrast_2_mean"", ""mfcc_delta_5_std"", ""mfcc_5_mean"", ""mfcc_7_std"", ""mfcc_2_std"", ""mfcc_delta_1_std"", ""mfcc_4_std"", ""mfcc_delta2_3_std"", ""mfcc_3_mean"", ""mfcc_1_mean"", ""mfcc_4_mean"", ""mfcc_10_std"", ""mfcc_delta_2_std"", ""spec_bandwidth_mean"", ""spectral_contrast_3_mean"", ""mfcc_delta_13_mean"", ""mfcc_6_mean"", ""spectral_contrast_6_mean"", ""mfcc_11_std""], ""mode"": ""explicit""}"	"{""C"": 1.0, ""class_weight"": {""0"": 1, ""1"": 5}, ""max_iter"": 2000, ""penalty"": ""l2"", ""random_state"": 42, ""solver"": ""liblinear""}"	0.93	0.97	0.48	0.0	280.0	0.0	20.0	0.0	0.76	0.98
2907	logistic_regression	ravdess	none	True	explicit	all	20	"{""columns"": [""energy_mean"", ""energy_std"", ""F0_mean"", ""mfcc_1_mean"", ""zcr_mean"", ""F0_std"", ""mfcc_delta_5_std"", ""mfcc_2_mean"", ""mfcc_3_mean"", ""spectral_contrast_6_mean"", ""mfcc_5_mean"", ""mfcc_2_std"", ""mfcc_6_mean"", ""mfcc_4_mean"", ""mfcc_5_std"", ""mfcc_13_std"", ""mfcc_10_std"", ""mfcc_delta_13_std"", ""mfcc_delta2_8_std"", ""mfcc_10_mean""], ""mode"": ""explicit""}"	"{""C"": 1.0, ""class_weight"": {""0"": 1, ""1"": 5}, ""max_iter"": 2000, ""penalty"": ""l2"", ""random_state"": 42, ""solver"": ""liblinear""}"	0.93	0.97	0.48	0.0	280.0	0.0	20.0	0.0	0.75	0.98
2912	logistic_regression	ravdess	none	False	explicit	all	20	"{""columns"": [""mfcc_delta_4_std"", ""mfcc_delta2_3_std"", ""mfcc_delta_5_std"", ""spectral_contrast_2_mean"", ""mfcc_delta_2_std"", ""mfcc_delta_7_std"", ""mfcc_delta_6_std"", ""mfcc_delta_2_mean"", ""spectral_contrast_3_mean"", ""mfcc_delta_1_std"", ""mfcc_delta_12_std"", ""mfcc_delta2_4_std"", ""mfcc_10_std"", ""mfcc_delta2_8_std"", ""mfcc_delta_8_std"", ""mfcc_7_std"", ""spectral_contrast_6_mean"", ""mfcc_delta_10_std"", ""spectral_contrast_4_mean"", ""hnr""], ""mode"": ""explicit""}"	"{""C"": 1.0, ""class_weight"": {""0"": 1, ""1"": 5}, ""max_iter"": 2000, ""penalty"": ""l2"", ""random_state"": 42, ""solver"": ""liblinear""}"	0.93	0.97	0.48	0.0	280.0	0.0	20.0	0.0	0.66	0.97
2917	logistic_regression	savee	robust	True	explicit	all	20	"{""columns"": [""mfcc_5_mean"", ""spectral_contrast_7_mean"", ""chroma_11_mean"", ""mfcc_delta2_7_std"", ""mfcc_delta2_13_std"", ""spectral_contrast_6_mean"", ""spectral_contrast_2_mean"", ""mfcc_delta2_12_std"", ""mfcc_2_mean"", ""mfcc_3_mean"", ""chroma_6_mean"", ""mfcc_10_std"", ""mfcc_delta_4_mean"", ""mfcc_delta_3_std"", ""mfcc_13_std"", ""mfcc_delta_5_mean"", ""mfcc_7_mean"", ""mfcc_11_mean"", ""mfcc_delta2_2_mean"", ""mfcc_delta_9_mean""], ""mode"": ""explicit""}"	"{""C"": 1.0, ""class_weight"": {""0"": 1, ""1"": 5}, ""max_iter"": 2000, ""penalty"": ""l1"", ""random_state"": 42, ""solver"": ""liblinear""}"	0.74	0.85	0.46	0.03	88.0	1.0	29.0	2.0	0.82	0.94
2922	logistic_regression	savee	robust	False	explicit	all	20	"{""columns"": [""spec_centroid_mean"", ""chroma_11_mean"", ""mfcc_delta2_13_std"", ""F0_mean"", ""mfcc_delta_3_std"", ""spectral_contrast_2_mean"", ""mfcc_delta2_7_std"", ""mfcc_5_mean"", ""mfcc_13_mean"", ""mfcc_13_std"", ""mfcc_11_mean"", ""mfcc_delta2_1_mean"", ""mfcc_10_std"", ""mfcc_delta2_12_std"", ""mfcc_delta_5_std"", ""chroma_6_mean"", ""F0_std"", ""mfcc_delta_1_mean"", ""mfcc_delta_4_mean"", ""mfcc_delta_2_mean""], ""mode"": ""explicit""}"	"{""C"": 1.0, ""class_weight"": {""0"": 1, ""1"": 5}, ""max_iter"": 2000, ""penalty"": ""l1"", ""random_state"": 42, ""solver"": ""liblinear""}"	0.75	0.86	0.43	0.0	90.0	0.0	30.0	0.0	0.85	0.95
2927	logistic_regression	savee	standard	True	explicit	all	20	"{""columns"": [""mfcc_5_mean"", ""chroma_11_mean"", ""spectral_contrast_2_mean"", ""spectral_contrast_7_mean"", ""mfcc_delta2_13_std"", ""spectral_contrast_6_mean"", ""mfcc_delta2_7_std"", ""mfcc_delta_4_mean"", ""mfcc_delta_5_mean"", ""mfcc_delta2_12_std"", ""spec_centroid_mean"", ""chroma_6_mean"", ""chroma_12_mean"", ""mfcc_delta_9_mean"", ""mfcc_3_mean"", ""mfcc_delta2_7_mean"", ""mfcc_delta2_10_mean"", ""mfcc_delta_3_std"", ""mfcc_2_mean"", ""mfcc_13_std""], ""mode"": ""explicit""}"	"{""C"": 1.0, ""class_weight"": {""0"": 1, ""1"": 5}, ""max_iter"": 2000, ""penalty"": ""l1"", ""random_state"": 42, ""solver"": ""liblinear""}"	0.74	0.85	0.43	-0.05	89.0	0.0	30.0	1.0	0.81	0.94
2932	logistic_regression	savee	standard	False	explicit	all	20	"{""columns"": [""spec_centroid_mean"", ""mfcc_13_mean"", ""spectral_contrast_2_mean"", ""F0_mean"", ""mfcc_5_mean"", ""mfcc_delta2_13_std"", ""mfcc_delta2_7_std"", ""mfcc_delta_3_std"", ""chroma_11_mean"", ""mfcc_13_std"", ""chroma_6_mean"", ""mfcc_delta_4_mean"", ""mfcc_10_std"", ""mfcc_delta_5_std"", ""mfcc_delta2_1_mean"", ""mfcc_delta2_12_std"", ""mfcc_11_mean"", ""F0_std"", ""chroma_9_mean"", ""mfcc_delta2_7_mean""], ""mode"": ""explicit""}"	"{""C"": 1.0, ""class_weight"": {""0"": 1, ""1"": 5}, ""max_iter"": 2000, ""penalty"": ""l1"", ""random_state"": 42, ""solver"": ""liblinear""}"	0.75	0.86	0.43	0.0	90.0	0.0	30.0	0.0	0.86	0.96
2937	logistic_regression	savee	none	True	explicit	all	20	"{""columns"": [""mfcc_delta2_7_std"", ""mfcc_delta2_12_std"", ""spectral_contrast_2_mean"", ""mfcc_delta2_13_std"", ""spec_centroid_mean"", ""mfcc_5_mean"", ""spectral_contrast_6_mean"", ""mfcc_delta_4_mean"", ""F0_std"", ""chroma_11_mean"", ""mfcc_delta_3_std"", ""energy_mean"", ""chroma_12_mean"", ""mfcc_10_std"", ""chroma_9_mean"", ""spec_bandwidth_mean"", ""mfcc_delta2_2_mean"", ""F0_mean"", ""mfcc_delta2_8_std"", ""mfcc_2_std""], ""mode"": ""explicit""}"	"{""C"": 1.0, ""class_weight"": {""0"": 1, ""1"": 5}, ""max_iter"": 2000, ""penalty"": ""l1"", ""random_state"": 42, ""solver"": ""liblinear""}"	0.72	0.83	0.49	0.03	83.0	3.0	27.0	7.0	0.87	0.96
2942	logistic_regression	savee	none	False	explicit	all	20	"{""columns"": [""mfcc_delta2_13_std"", ""mfcc_delta2_7_std"", ""spectral_contrast_2_mean"", ""mfcc_delta_12_std"", ""spectral_contrast_6_mean"", ""mfcc_delta2_3_std"", ""mfcc_delta_4_mean"", ""mfcc_delta2_12_std"", ""mfcc_delta2_1_std"", ""mfcc_13_std"", ""mfcc_delta_1_std"", ""mfcc_delta_5_std"", ""mfcc_10_std"", ""mfcc_delta2_1_mean"", ""mfcc_12_std"", ""spectral_contrast_4_mean"", ""mfcc_13_mean"", ""mfcc_5_mean"", ""mfcc_7_mean"", ""mfcc_delta_7_mean""], ""mode"": ""explicit""}"	"{""C"": 1.0, ""class_weight"": {""0"": 1, ""1"": 5}, ""max_iter"": 2000, ""penalty"": ""l1"", ""random_state"": 42, ""solver"": ""liblinear""}"	0.77	0.87	0.5	0.23	90.0	2.0	28.0	0.0	0.94	0.98
2947	logistic_regression	ravdess	robust	True	explicit	all	20	"{""columns"": [""mfcc_2_std"", ""zcr_mean"", ""mfcc_delta_4_std"", ""energy_mean"", ""mfcc_6_std"", ""hnr"", ""mfcc_delta_6_std"", ""mfcc_delta2_3_std"", ""energy_std"", ""mfcc_7_mean"", ""mfcc_delta_13_std"", ""mfcc_1_std"", ""chroma_5_mean"", ""mfcc_1_mean"", ""mfcc_delta_5_std"", ""F0_std"", ""mfcc_delta_3_std"", ""mfcc_7_std"", ""mfcc_delta_10_std"", ""spectral_contrast_7_mean""], ""mode"": ""explicit""}"	"{""C"": 1.0, ""class_weight"": {""0"": 1, ""1"": 5}, ""max_iter"": 2000, ""penalty"": ""l1"", ""random_state"": 42, ""solver"": ""liblinear""}"	0.93	0.97	0.48	0.0	280.0	0.0	20.0	0.0	0.78	0.98
2952	logistic_regression	ravdess	robust	False	explicit	all	20	"{""columns"": [""spectral_contrast_2_mean"", ""mfcc_delta_4_std"", ""mfcc_5_mean"", ""mfcc_3_mean"", ""mfcc_2_std"", ""mfcc_4_mean"", ""mfcc_4_std"", ""mfcc_7_std"", ""mfcc_1_mean"", ""mfcc_delta_5_std"", ""mfcc_10_std"", ""mfcc_delta2_3_std"", ""spec_bandwidth_mean"", ""spectral_contrast_3_mean"", ""spectral_contrast_6_mean"", ""mfcc_delta_1_std"", ""mfcc_delta_2_std"", ""zcr_mean"", ""mfcc_1_std"", ""hnr""], ""mode"": ""explicit""}"	"{""C"": 1.0, ""class_weight"": {""0"": 1, ""1"": 5}, ""max_iter"": 2000, ""penalty"": ""l1"", ""random_state"": 42, ""solver"": ""liblinear""}"	0.93	0.97	0.48	0.0	280.0	0.0	20.0	0.0	0.81	0.98
2957	logistic_regression	ravdess	standard	True	explicit	all	20	"{""columns"": [""zcr_mean"", ""mfcc_2_std"", ""mfcc_delta_4_std"", ""energy_mean"", ""mfcc_6_std"", ""hnr"", ""mfcc_delta_5_std"", ""mfcc_delta_3_std"", ""mfcc_delta_6_std"", ""spectral_contrast_6_mean"", ""mfcc_delta_13_std"", ""mfcc_3_std"", ""mfcc_4_std"", ""mfcc_7_mean"", ""mfcc_3_mean"", ""mfcc_delta2_13_std"", ""mfcc_delta2_3_std"", ""mfcc_4_mean"", ""mfcc_delta_10_std"", ""mfcc_delta2_8_std""], ""mode"": ""explicit""}"	"{""C"": 1.0, ""class_weight"": {""0"": 1, ""1"": 5}, ""max_iter"": 2000, ""penalty"": ""l1"", ""random_state"": 42, ""solver"": ""liblinear""}"	0.93	0.97	0.48	0.0	280.0	0.0	20.0	0.0	0.73	0.97
2962	logistic_regression	ravdess	standard	False	explicit	all	20	"{""columns"": [""spectral_contrast_2_mean"", ""mfcc_delta_4_std"", ""mfcc_5_mean"", ""mfcc_3_mean"", ""mfcc_2_std"", ""mfcc_4_std"", ""mfcc_4_mean"", ""mfcc_7_std"", ""mfcc_delta_1_std"", ""mfcc_delta_5_std"", ""mfcc_10_std"", ""spec_bandwidth_mean"", ""mfcc_1_mean"", ""mfcc_delta2_3_std"", ""spectral_contrast_3_mean"", ""spectral_contrast_6_mean"", ""mfcc_delta_13_mean"", ""mfcc_delta_2_std"", ""mfcc_1_std"", ""hnr""], ""mode"": ""explicit""}"	"{""C"": 1.0, ""class_weight"": {""0"": 1, ""1"": 5}, ""max_iter"": 2000, ""penalty"": ""l1"", ""random_state"": 42, ""solver"": ""liblinear""}"	0.93	0.96	0.48	-0.02	279.0	0.0	20.0	1.0	0.79	0.98
2967	logistic_regression	ravdess	none	True	explicit	all	20	"{""columns"": [""mfcc_delta_4_std"", ""mfcc_2_std"", ""mfcc_6_std"", ""chroma_5_mean"", ""mfcc_delta_6_std"", ""hnr"", ""mfcc_7_mean"", ""mfcc_delta_13_std"", ""mfcc_1_std"", ""mfcc_delta2_3_std"", ""mfcc_7_std"", ""mfcc_delta_3_std"", ""zcr_mean"", ""spectral_contrast_7_mean"", ""mfcc_4_std"", ""mfcc_delta_5_std"", ""spec_rolloff_mean"", ""mfcc_delta2_13_std"", ""mfcc_8_mean"", ""mfcc_delta_10_std""], ""mode"": ""explicit""}"	"{""C"": 1.0, ""class_weight"": {""0"": 1, ""1"": 5}, ""max_iter"": 2000, ""penalty"": ""l1"", ""random_state"": 42, ""solver"": ""liblinear""}"	0.93	0.97	0.48	0.0	280.0	0.0	20.0	0.0	0.76	0.98
2972	logistic_regression	ravdess	none	False	explicit	all	20	"{""columns"": [""mfcc_delta_2_mean"", ""mfcc_delta_4_std"", ""chroma_10_mean"", ""mfcc_delta_5_std"", ""mfcc_delta2_3_std"", ""mfcc_delta2_8_std"", ""mfcc_delta_7_std"", ""mfcc_delta_12_std"", ""spectral_contrast_2_mean"", ""mfcc_delta_10_std"", ""chroma_8_mean"", ""mfcc_delta_2_std"", ""mfcc_delta_1_std"", ""mfcc_7_std"", ""spectral_contrast_3_mean"", ""mfcc_delta_8_std"", ""mfcc_4_std"", ""mfcc_10_std"", ""mfcc_13_std"", ""hnr""], ""mode"": ""explicit""}"	"{""C"": 1.0, ""class_weight"": {""0"": 1, ""1"": 5}, ""max_iter"": 2000, ""penalty"": ""l1"", ""random_state"": 42, ""solver"": ""liblinear""}"	0.93	0.97	0.48	0.0	280.0	0.0	20.0	0.0	0.66	0.97
2977	logistic_regression	savee	robust	True	explicit	all	20	"{""columns"": [""mfcc_5_mean"", ""mfcc_delta2_7_std"", ""mfcc_delta2_13_std"", ""spectral_contrast_6_mean"", ""spectral_contrast_2_mean"", ""chroma_11_mean"", ""mfcc_13_mean"", ""mfcc_delta_4_std"", ""F0_mean"", ""mfcc_delta2_12_std"", ""mfcc_delta_3_std"", ""hnr"", ""mfcc_delta_7_std"", ""mfcc_3_mean"", ""spectral_contrast_3_mean"", ""mfcc_4_std"", ""mfcc_7_mean"", ""spectral_contrast_7_mean"", ""zcr_mean"", ""mfcc_13_std""], ""mode"": ""explicit""}"	"{""C"": 10.0, ""class_weight"": {""0"": 1, ""1"": 5}, ""max_iter"": 2000, ""penalty"": ""l2"", ""random_state"": 42, ""solver"": ""liblinear""}"	0.7	0.8	0.59	0.18	73.0	11.0	19.0	17.0	0.81	0.94
2982	logistic_regression	savee	robust	False	explicit	all	20	"{""columns"": [""mfcc_13_mean"", ""mfcc_delta2_7_std"", ""mfcc_13_std"", ""mfcc_11_mean"", ""mfcc_delta_2_mean"", ""F0_mean"", ""mfcc_delta2_13_std"", ""chroma_11_mean"", ""mfcc_1_std"", ""chroma_10_mean"", ""chroma_6_mean"", ""mfcc_5_mean"", ""mfcc_delta2_1_mean"", ""mfcc_delta_1_mean"", ""F0_std"", ""mfcc_delta_5_std"", ""mfcc_7_mean"", ""hnr"", ""mfcc_10_std"", ""mfcc_delta_3_std""], ""mode"": ""explicit""}"	"{""C"": 10.0, ""class_weight"": {""0"": 1, ""1"": 5}, ""max_iter"": 2000, ""penalty"": ""l2"", ""random_state"": 42, ""solver"": ""liblinear""}"	0.75	0.86	0.43	0.0	90.0	0.0	30.0	0.0	0.81	0.94
